Hazmat,PO,FlatBed,Reefer,Vans,Year,MoY,DoM,DoY,DoW,Bill Distance,Total Miles,Origin Latitude,Origin Longitude,Destination Latitude,Destination Longitude,Pay Per Total Mile
0.0,0,0,0,1,2022,10,7,280,5,555.0,675.32,45.27719016865149,-90.32949447272402,39.16311729191512,-83.04946891824216,2.76
0.0,0,0,0,1,2022,4,20,110,3,736.0,934.48,40.46062198630963,-84.95204341650323,29.97788477343686,-90.07125866414516,1.05
0.0,0,0,0,1,2022,1,18,18,2,54.0,45.92,40.67213194075604,-80.0731732772789,41.2251647059167,-80.12250554472425,10.13
0.0,0,0,0,1,2022,4,6,96,3,340.0,217.87,42.08070140110985,-71.51897705910555,40.643460793164664,-74.44802928377123,3.83
0.0,0,0,0,1,2022,3,24,83,4,2029.0,1909.07,41.29253517959861,-91.16340725790334,36.72671194523582,-120.33393596610806,2.79
0.0,0,0,0,1,2022,1,12,12,3,54.0,79.82,40.965576781928135,-83.40244523636386,40.796826868083876,-82.15014243953833,9.24
0.0,0,0,0,1,2022,6,27,178,1,202.0,80.27,44.03230027260223,-73.33664386985485,43.248619333560676,-72.55103765483085,4.19
0.0,0,0,0,1,2021,12,17,351,5,48.0,272.22,39.10124620966109,-124.1030992475482,36.96143634342078,-120.94234783449019,13.48
0.0,0,0,1,0,2022,1,7,7,5,1071.0,1146.91,32.18442049862475,-93.89518448176158,44.70826523612926,-86.32167167117669,3.12
0.0,0,0,0,1,2022,3,9,68,3,173.0,210.59,37.30366384505036,-76.20948506410159,35.49541870478982,-78.42582374122952,5.85
0.0,0,0,0,1,2022,6,23,174,4,712.0,865.42,30.576787414780146,-89.70717473628339,39.93983365666353,-84.01985556430684,3.61
0.0,0,0,0,1,2022,8,30,242,2,2076.0,2222.35,40.45169139519951,-75.85465119010763,47.98017024805608,-112.12486918682791,2.34
0.0,0,0,0,1,2022,6,30,181,4,565.0,648.1,33.83358259278431,-84.30840669392465,41.646493331062786,-83.76778638310252,3.51
0.0,0,0,1,1,2022,4,19,109,2,408.0,424.28,38.19247827832794,-74.40429757482613,42.72512313631172,-77.53488517082484,0.21
0.0,0,0,0,1,2022,9,14,257,3,1043.0,1162.7,43.18709317415595,-83.11547040173862,30.252508024135658,-89.95123806463755,2.2
0.0,0,0,0,1,2022,6,27,178,1,349.0,298.24,44.011166267975135,-70.61128850931227,40.735559892134276,-72.62903491331464,4.19
0.0,0,0,0,1,2022,2,22,53,2,25.0,100.16,28.88692052580628,-95.0371918501769,29.125503266078624,-93.68450536567238,20.01
0.0,0,0,0,1,2022,4,2,92,6,1172.0,1559.32,40.91828899593341,-72.38541479365045,35.20146867044569,-95.20740086398789,2.9
0.0,0,0,0,1,2022,5,11,131,3,175.0,378.43,42.220857841312196,-92.26592264433788,41.61357441963579,-86.19198242014842,3.91
0.0,0,0,1,0,2022,3,22,81,2,42.0,70.06,41.69079132134145,-86.76820244371498,41.91751419772787,-87.85913754728557,18.99
0.0,0,0,0,1,2022,1,20,20,4,55.0,101.13,33.82294957733462,-117.50175301774934,33.975810153229155,-118.9580642905029,11.01
0.0,0,0,0,0,2022,10,10,283,1,286.0,291.19,39.80144132622085,-75.83363877002506,43.28359410199077,-76.47077676872844,7.65
0.0,0,0,0,1,2022,3,15,74,2,909.0,1187.2,42.3187080239363,-87.99845336870625,28.01867989137081,-89.25054115193946,3.2
0.0,0,0,0,1,2022,1,7,7,5,37.0,236.63,42.86623276423317,-85.49715021855056,41.926117209164104,-89.14269171364353,11.91
0.0,0,0,0,1,2022,3,8,67,2,342.0,200.29,44.603683959980735,-70.29785566288858,42.85904562525682,-72.60965292066889,0.04
0.0,0,0,0,1,2022,2,15,46,2,400.0,431.4,31.418779768042853,-94.5137048071134,34.993552232325925,-89.99309552104712,2.85
0.0,0,0,0,1,2022,5,4,124,3,795.0,1079.95,33.1981281583731,-95.2820103039989,29.744307160677067,-80.55478672452716,2.87
0.0,0,0,1,0,2022,1,27,27,4,191.0,196.9,42.949235611815716,-88.06758197229574,40.667372518248904,-87.17767175439737,8.17
0.0,0,0,0,1,2022,2,16,47,3,7.0,80.22,46.53631924027367,-120.28012763520327,47.30130300656897,-121.14708995713221,71.31
0.0,0,0,0,1,2022,3,2,61,3,421.0,410.92,41.03882607295955,-87.51217409969013,36.122134590897595,-86.66906448085044,4.66
0.0,0,0,0,1,2022,4,14,104,4,628.0,748.22,43.78164203352969,-86.48946480625997,40.202568370489956,-75.33965414937343,3.23
0.0,0,0,1,0,2022,4,29,119,5,598.0,580.05,36.69900480792578,-87.0916912835386,33.32546894504895,-94.57367273080513,3.06
0.0,0,0,0,1,2022,6,14,165,2,239.0,229.25,34.52262036675052,-83.93461111488801,34.65005133944771,-80.58323781998322,4.15
0.0,0,0,0,1,2022,1,14,14,5,54.0,52.88,40.56060423757802,-81.23767227914772,41.00067437759287,-80.62814864090788,9.47
0.0,0,0,0,1,2022,3,1,60,2,239.0,300.33,32.134565408333614,-96.6248068868103,28.73061610995569,-95.17471623594545,3.8
0.0,0,0,0,1,2022,3,16,75,3,546.0,444.97,38.540832832819056,-87.45608651232055,37.56410562921473,-94.1522139249963,4.02
0.0,0,0,0,1,2022,7,18,199,1,255.0,303.12,41.83679541953085,-88.3237009768149,44.96145009774055,-90.93885545536601,2.57
0.0,0,0,0,1,2022,1,13,13,4,77.0,214.98,40.30275659927623,-76.65826291090066,41.933990927369166,-73.98413133785355,8.94
0.0,0,0,0,1,2022,6,5,156,7,380.0,277.34,43.22266844045259,-71.07933956489484,40.253178143252185,-73.14724184773031,3.77
0.0,0,0,0,1,2022,6,3,154,5,11.0,213.4,41.00452382588323,-83.95171947112155,42.251922076739184,-80.94203880475808,9.15
0.0,0,0,0,1,2022,6,2,153,4,11.0,91.33,41.23808815118593,-83.61041487788947,42.3297405996458,-83.81565582447413,17.05
0.0,0,0,0,1,2022,2,11,42,5,1821.0,1952.24,44.83317345164997,-72.75637434199085,30.721437546457924,-96.8403699668754,2.72
0.0,0,0,0,1,2022,3,31,90,4,295.0,435.69,39.93985793535269,-81.64609455352071,42.89805436197585,-87.43658111907803,3.8
0.0,0,0,0,1,2021,12,21,355,2,491.0,746.87,46.808002632727295,-85.2252075251699,38.87562311632338,-91.07316771363934,3.31
0.0,0,0,0,1,2022,8,25,237,4,298.0,407.88,39.4074403118968,-83.07351771489222,44.14473593771181,-84.86891531522105,3.33
0.0,0,0,0,1,2022,5,10,130,2,335.0,231.18,39.78387388028453,-86.13080071462542,37.58223415230636,-88.3238858324178,2.78
0.0,0,0,0,1,2021,12,9,343,4,228.0,186.13,35.80296623777912,-81.94839440253448,33.603826191681414,-81.38568236957137,4.42
0.0,0,0,0,1,2022,4,11,101,1,1332.0,1385.83,27.726478419361978,-98.41151039603717,31.971462608309878,-117.06358787143876,3.17
0.0,0,0,0,1,2022,7,25,206,1,283.0,292.09,43.286622993566525,-89.76041482128241,41.30563638367847,-85.82410867714091,3.17
0.0,0,0,0,1,2021,12,3,337,5,698.0,770.13,40.466492514423784,-76.05460000419275,34.54263134828114,-85.08439267216842,3.51
0.0,0,0,0,1,2022,7,6,187,3,459.0,495.18,41.82509849008658,-87.83745726734779,40.15036069442851,-80.24738672846632,4.67
0.0,0,0,0,1,2022,10,12,285,3,372.0,436.09,41.28640279153932,-85.12228977413707,42.70178650404305,-78.31121719869995,2.17
0.0,0,0,0,1,2022,1,4,4,2,48.0,119.27,37.3008398598956,-121.35419763123302,37.03800897348645,-119.58123853763037,14.71
0.0,0,0,0,1,2022,3,3,62,4,331.0,275.44,36.754182493277824,-80.6936673532044,33.57230653280577,-79.51210832050526,4.33
0.0,0,0,1,0,2022,7,11,192,1,766.0,1012.68,44.26639914401568,-85.72764863706983,32.05499645961035,-84.95358504239205,3.69
0.0,0,0,0,1,2022,9,29,272,4,362.0,464.3,40.23713499091831,-74.43836563079903,43.25404755057683,-80.76045256556226,-0.03
0.0,0,0,0,1,2022,4,25,115,1,684.0,882.52,31.90600522526063,-97.31965273268406,37.60850365042206,-86.36989283019598,2.24
0.0,0,1,0,0,2022,1,27,27,4,2733.0,2878.97,34.25474227310075,-117.75986993707507,41.435773729288584,-74.26886456188863,2.6
0.0,0,0,0,1,2022,6,6,157,1,261.0,388.92,34.40347972193928,-84.96480606083836,39.000172174411496,-86.15935798837153,3.45
0.0,0,0,0,1,2022,2,23,54,3,384.0,409.78,40.87565288111472,-82.35423227591272,42.91958974860452,-88.3962897872888,3.93
0.0,0,0,0,1,2021,12,23,357,4,277.0,431.51,38.42348300594852,-76.6713122361289,42.04115841655871,-71.76870121831838,5.33
0.0,0,0,0,1,2022,1,3,3,1,220.0,215.16,28.6620723425477,-95.88532645265198,30.681667996164265,-97.76296951470833,3.68
0.0,0,0,0,1,2022,7,26,207,2,423.0,476.01,37.53753911092301,-80.08552393899886,36.98666347156046,-87.25982623846343,3.35
0.0,0,0,0,1,2022,3,23,82,3,538.0,158.11,34.3292982041827,-90.43212579934688,35.937001558041736,-91.68825442075716,3.9
0.0,0,0,1,0,2022,5,19,139,4,139.0,171.51,43.3563718836785,-86.08575908104591,41.50225848735708,-87.33083827505811,6.57
0.0,0,1,0,0,2022,2,16,47,3,1690.0,1877.82,47.593744399036396,-124.66176403729125,30.526067438680432,-105.22144799789693,1.84
0.0,0,0,1,0,2022,4,22,112,5,850.0,901.76,43.56592428225168,-90.37378323835117,40.59189974619138,-76.27125520546791,3.56
1.0,0,0,0,1,2022,3,17,76,4,154.0,69.78,27.701925635275117,-81.2587816873494,26.902668907176636,-80.95839445349372,12.99
0.0,0,0,0,1,2022,10,12,285,3,282.0,226.35,34.05019613829351,-95.53876827711626,32.35416537396627,-98.09481081293215,4.31
0.0,0,0,0,1,2022,7,26,207,2,203.0,309.41,32.98781377281723,-79.45879802942066,30.13251689602318,-82.28152529697641,4.45
0.0,0,1,0,0,2022,1,14,14,5,2733.0,3040.02,33.27110572557347,-119.7115515016435,41.80788686965363,-74.1755643722847,2.57
0.0,0,0,0,1,2021,12,14,348,2,158.0,153.87,34.519644764456835,-87.33730580403791,34.02966558221252,-85.17328845018622,9.34
0.0,0,0,0,1,2022,4,18,108,1,328.0,338.21,29.584936643845026,-84.10988380548514,29.910832354872312,-88.78830112962483,2.59
0.0,0,0,0,1,2022,7,18,199,1,349.0,275.57,42.204063303163814,-70.69695713469312,41.39047606575728,-75.01556715813938,4.1
0.0,0,0,0,1,2022,2,4,35,5,835.0,807.66,33.375046899501285,-81.95947742220626,41.50975739563254,-88.73513561812878,2.64
0.0,0,0,0,1,2022,4,28,118,4,402.0,389.01,34.748816543336716,-83.15602189580552,39.36070882625098,-82.04424464917211,2.78
0.0,0,0,0,1,2022,4,11,101,1,215.0,181.58,30.683215971465298,-93.56887794722228,32.60848234720315,-94.79918045696141,5.68
0.0,0,0,0,1,2022,1,20,20,4,228.0,254.39,37.30027513720104,-80.51992774922711,34.3074809092586,-81.37066226634995,5.6
0.0,0,0,0,1,2022,2,4,35,5,528.0,178.06,40.64321576113029,-86.48440051911113,42.51824087123747,-87.88629633659473,7.61
0.0,0,0,0,1,2022,4,18,108,1,655.0,647.0,33.904053965467796,-84.5839594611362,39.81974577598217,-78.21220812082636,3.14
0.0,0,0,0,1,2022,1,17,17,1,48.0,168.38,37.032239757918504,-120.41350009555767,36.858895797445655,-122.94257388080764,11.59
0.0,0,0,0,1,2022,8,5,217,5,336.0,482.49,44.393125086515084,-69.57465620163977,39.69252644907588,-74.2003809843324,4.24
0.0,0,0,0,1,2022,10,5,278,3,530.0,496.71,35.4041442043167,-87.0257286121358,41.06386302169545,-84.50496005762594,1.79
0.0,0,0,0,1,2022,10,17,290,1,424.0,335.48,40.76666738469799,-77.95636587971478,41.42412130738785,-72.6634744102449,3.94
0.0,0,0,1,0,2022,1,13,13,4,815.0,740.16,41.44714943010619,-87.95437863037343,35.71466377813001,-79.18966211128496,5.89
0.0,0,0,0,1,2022,1,18,18,2,601.0,563.27,40.74656603317936,-88.46723081072135,34.18728493034307,-86.2068077041581,3.12
0.0,0,0,0,1,2022,1,25,25,2,39.0,52.38,43.35821605417735,-86.0236486078514,43.310044790492455,-86.88876210479592,17.52
0.0,0,0,0,1,2021,12,11,345,6,756.0,879.16,39.58216904844498,-87.78552936800574,41.05823591379155,-74.0126910489548,3.98
0.0,0,0,0,1,2022,4,13,103,3,1139.0,1179.49,41.15060058127209,-84.73632146409092,27.13633694555755,-81.64614818793555,1.04
0.0,0,0,0,1,2022,4,26,116,2,319.0,200.84,44.84832876799856,-87.11172142226495,42.43688436290285,-87.45082118659873,3.11
0.0,0,0,0,1,2022,4,30,120,6,727.0,652.3,42.17601445071939,-112.54482263119804,41.6016840708272,-123.08011720066945,2.06
0.0,0,0,0,1,2022,9,19,262,1,450.0,400.96,34.1300296575184,-117.10471440553526,33.96716446590734,-111.27715672944426,4.19
0.0,0,1,0,0,2022,6,2,153,4,666.0,929.11,38.91080891991887,-78.7736300720483,47.52266591024167,-88.65210885231872,3.83
0.0,0,0,0,1,2022,4,1,91,5,642.0,681.27,42.04690537429922,-95.79648693102082,34.806310744669084,-90.81633559597263,3.18
0.0,0,0,0,1,2022,7,28,209,4,496.0,553.19,44.97168434334682,-92.82220472049848,47.71996332324258,-101.62901908070498,4.56
0.0,0,1,0,0,2022,9,2,245,5,987.0,907.44,43.042379296449255,-90.64556566161534,39.82260555434124,-76.68595913027029,3.54
0.0,0,0,0,1,2022,3,8,67,2,581.0,585.33,36.48758656223946,-86.21383010142007,29.914031733238833,-83.111744069551,1.31
0.0,0,0,0,1,2022,8,16,228,2,309.0,284.9,33.132026409826786,-94.58426670943427,36.36749180302252,-93.16455209789872,3.07
0.0,0,0,1,0,2022,4,12,102,2,191.0,61.89,41.69039806456229,-85.87110988659826,41.27311161992329,-85.04553538029995,7.84
0.0,0,0,0,1,2022,4,6,96,3,330.0,286.8,37.391902152065654,-84.08910646570887,34.894898203072806,-81.12399761804758,4.77
0.0,0,0,0,1,2022,4,25,115,1,604.0,569.49,41.64926451984534,-84.05300792974248,38.49679588351069,-76.07928692855165,3.57
0.0,0,0,0,1,2022,3,18,77,5,1338.0,1247.94,31.243513951189087,-96.24732408192915,40.29503164245986,-111.1177904956788,2.73
0.0,0,0,0,1,2022,5,2,122,1,54.0,85.88,41.12604702496476,-81.42936889481027,41.2235722923192,-80.0609038663131,9.09
0.0,0,0,0,1,2022,6,24,175,5,1803.0,1890.0,34.66085447286068,-116.02589236214186,35.110810801469135,-88.17427018849997,2.08
0.0,0,0,0,1,2022,4,1,91,5,1895.0,1952.43,36.042567725297644,-88.42884632629243,36.63820616769666,-117.74381688384503,3.05
0.0,0,0,0,1,2022,2,9,40,3,239.0,455.64,33.660111422423576,-97.2804159354513,29.00423395488764,-93.85253574454237,2.95
0.0,0,0,0,1,2022,10,7,280,5,499.0,394.99,38.474254279355954,-84.16197868441141,36.34354513147729,-78.80069988905349,2.55
0.0,0,0,0,1,2022,8,3,215,3,336.0,231.36,43.42209123056155,-70.9136707771705,40.849262311815366,-72.37527126166307,4.58
0.0,0,0,0,1,2021,12,29,363,3,464.0,463.27,38.34811148885252,-95.12449520822261,41.335667842295685,-88.97614279289336,2.96
0.0,0,0,0,1,2021,12,23,357,4,854.0,968.35,29.874352608006667,-85.8662110052452,41.47811643937231,-87.64390567271813,3.34
0.0,0,0,0,1,2022,7,17,198,7,349.0,334.12,44.862053346365315,-70.08087875284659,42.1720920508402,-74.21815651609631,3.31
0.0,0,0,0,1,2022,10,7,280,5,240.0,374.06,39.94707824007464,-87.71807453431917,44.3236816821018,-89.21162023997871,0.92
0.0,0,0,0,1,2021,12,6,340,1,879.0,756.73,40.430220855851495,-73.76613431362168,40.81538323872083,-85.77663823040535,2.37
0.0,0,0,0,1,2022,2,10,41,4,403.0,517.57,32.68699677671004,-88.10291324657746,35.174264249178854,-81.20571601282468,3.85
0.0,0,0,0,1,2022,2,18,49,5,7.0,130.74,48.12741284801229,-122.17821659754406,46.565156620606366,-122.50112377908873,71.38
0.0,0,0,0,1,2022,2,21,52,1,77.0,269.93,41.123454363075716,-73.82392849867446,41.72010919230258,-78.0879528572694,9.57
0.0,0,0,0,1,2022,1,19,19,3,183.0,552.11,41.5536455068207,-73.51123394605774,36.01511276932574,-78.26451623241003,4.98
0.0,0,0,0,1,2022,2,24,55,4,732.0,504.2,35.100377148811795,-84.31681459823088,40.81602440274033,-86.97010618934881,2.54
0.0,0,0,0,1,2021,12,17,351,5,677.0,677.36,31.728753596648637,-90.90614179665334,33.14043869085377,-81.37839015242899,2.9
0.0,0,0,0,1,2022,2,21,52,1,344.0,398.94,41.82272875823189,-74.58440211971036,37.451568855582835,-77.20574185485512,4.31
0.0,0,0,0,1,2022,3,11,70,5,23.0,121.62,40.72887257139625,-88.75032098881866,41.467901976577025,-87.07034558731773,21.78
0.0,0,0,0,1,2022,1,24,24,1,53.0,238.02,36.15500731426284,-84.11606114268564,33.30176106101624,-84.53538007284628,16.96
0.0,0,0,1,0,2022,2,24,55,4,1473.0,1610.97,38.226475975434866,-74.02991105807997,32.46218085874555,-96.83489847148718,3.24
0.0,0,0,0,1,2022,5,8,128,7,705.0,785.97,32.87674710176501,-78.21902218959168,28.833707603874693,-88.2067990001772,2.52
0.0,0,0,0,1,2022,9,15,258,4,736.0,681.67,38.7560833892481,-84.31556513090314,31.01168206393687,-87.71410438893777,2.56
0.0,0,0,0,1,2021,12,13,347,1,373.0,432.66,43.68829419731941,-71.71378222830091,40.4455303659709,-77.2210917533489,3.63
0.0,0,0,1,0,2022,4,26,116,2,506.0,470.98,41.46354361501232,-94.89055329684774,41.10047373110871,-87.3526741741824,3.81
0.0,0,0,0,1,2022,1,24,24,1,65.0,128.45,42.37406646065575,-88.15492358841396,42.42961271918515,-86.06052411715574,13.11
0.0,0,0,0,1,2022,1,13,13,4,54.0,199.44,41.39133539774094,-81.31311127213912,39.03610924521766,-80.66067346824666,8.81
0.0,0,0,0,1,2022,5,12,132,4,538.0,549.55,32.8850207103016,-80.99087977345435,32.63732429904573,-88.86041702800196,3.68
0.0,0,0,0,1,2021,12,8,342,3,54.0,88.62,32.95026594205522,-116.87271714146964,33.25111966412236,-118.09586630005168,12.88
0.0,0,0,0,1,2022,8,1,213,1,227.0,282.44,42.73380595013138,-70.81605718434452,42.32605573821886,-75.40096420220071,4.41
0.0,0,0,0,1,2022,8,5,217,5,785.0,795.2,42.67383996988093,-88.70355394449248,33.21397084058731,-90.7826587057738,2.88
0.0,0,0,0,1,2022,1,11,11,2,515.0,490.45,39.10273042300918,-88.12013935286853,40.056908629941454,-95.6888774903324,5.01
0.0,0,0,0,1,2022,6,8,159,3,822.0,894.29,34.52925597627813,-83.1689036213734,44.994940356007284,-86.62434687341991,3.08
0.0,0,0,0,1,2022,9,16,259,5,33.0,69.32,41.202647317148426,-74.74696355888086,41.070268258235096,-75.84193262595167,41.3
0.0,0,1,0,0,2022,1,21,21,5,2733.0,2869.8,33.68928359154959,-116.6142574416195,40.88861988860606,-73.61625428735508,2.8
0.0,0,0,1,0,2022,5,29,149,7,135.0,42.17,40.76426585988131,-75.29769870870811,40.709085605945525,-75.9642398806144,7.47
0.0,0,0,1,1,2022,3,27,86,7,507.0,578.74,42.05200735287389,-70.12625403332692,43.094250558458164,-79.49372893770565,3.18
0.0,0,0,0,1,2022,8,4,216,4,475.0,592.89,44.05710253343529,-93.33661365350036,48.92245500255305,-100.95611079725735,4.53
0.0,0,0,0,1,2022,1,25,25,2,732.0,697.26,34.13201295676738,-84.94479279314267,42.19299986744527,-88.03077594163962,2.42
0.0,0,0,0,1,2022,6,16,167,4,785.0,730.11,42.84517664406157,-89.45557290313543,34.08225686977172,-90.67218543003341,3.19
0.0,0,0,0,1,2022,5,11,131,3,721.0,847.32,42.86165759584845,-84.11927591675466,32.793012691691814,-81.82411783676437,0.97
0.0,0,0,0,1,2022,2,22,53,2,77.0,112.66,41.313745886132466,-73.73510646300285,40.29472291893248,-74.92251802310481,9.75
0.0,0,0,0,1,2022,4,8,98,5,510.0,580.52,42.16012154365327,-85.87859316084084,39.83450839288059,-77.13146998656757,0.02
0.0,0,0,0,1,2022,5,31,151,2,715.0,769.5,38.70722620129817,-82.82720718700791,31.746545919994183,-90.35871640040334,3.14
0.0,0,0,1,0,2022,1,17,17,1,540.0,941.59,44.292285306426734,-87.49429076207359,33.201506962996355,-90.70008629868686,5.31
0.0,0,0,0,1,2022,6,2,153,4,129.0,125.84,31.13920952478113,-88.65492253438101,30.055670588862114,-89.89010139243392,2.54
0.0,1,0,0,0,2022,9,12,255,1,1073.0,1052.72,26.81265325188763,-80.32059805686177,33.605215028434706,-92.74872394349063,1.61
0.0,0,0,0,1,2022,9,9,252,5,248.0,78.62,31.766414222221687,-95.64435674773831,30.91956820865915,-96.14590273797681,3.42
0.0,0,0,0,1,2022,1,27,27,4,701.0,736.39,41.690625255545406,-91.07427373932578,34.0695606966472,-85.27271656005972,5.13
0.0,0,0,0,1,2022,7,27,208,3,319.0,257.6,32.49871146812774,-88.83065158981212,31.02841593302704,-85.61361754091031,5.08
0.0,0,0,0,1,2022,8,10,222,3,424.0,432.76,41.133598659189026,-79.33900591873685,42.07269910204626,-72.47810701856359,4.33
0.0,0,0,0,1,2022,1,14,14,5,768.0,788.36,42.93870006101705,-87.74144737428217,33.658780882408664,-90.43933769952191,3.85
0.0,0,0,0,1,2022,2,3,34,4,176.0,255.88,38.56565568518028,-86.70129627875616,41.43603719259191,-88.18804603237362,9.17
0.0,0,0,0,1,2022,6,29,180,3,297.0,179.52,40.37475079790243,-86.31113307120073,41.12564567532611,-83.63288318390272,2.68
0.0,0,0,0,1,2022,8,19,231,5,33.0,192.12,41.83393024143069,-73.39407068599292,39.98234178620381,-75.23825827712473,41.49
0.0,0,0,1,0,2022,6,10,161,5,31.0,848.19,39.340721437754205,-85.17936367430883,42.413089419459816,-72.27021600630431,3.62
0.0,0,0,0,1,2022,10,19,292,3,307.0,252.58,38.97251136432129,-84.11731121252438,41.28710682887607,-86.70863287125063,3.24
0.0,0,0,1,0,2022,8,22,234,1,610.0,665.63,34.90858125559498,-84.41608855932269,30.05938767467573,-92.00503482914428,3.11
0.0,0,0,1,0,2022,3,2,61,3,737.0,751.06,44.17907559882049,-87.5525531772652,35.32677232057957,-90.1049018142383,5.24
0.0,0,0,0,1,2022,3,8,67,2,56.0,242.25,43.453107857693134,-87.19490835063226,40.530048137719795,-87.09974324813143,11.77
0.0,0,0,0,1,2021,12,16,350,4,111.0,111.73,40.84490214067212,-75.14673492169348,41.47031287069284,-76.73081109470989,8.13
0.0,0,0,0,1,2022,1,19,19,3,54.0,150.52,41.73637694796143,-81.16419434945865,39.93335859499733,-80.86838872727367,9.24
0.0,0,0,0,1,2022,7,11,192,1,189.0,251.08,43.97137491478805,-89.07821635835101,41.24214743773506,-87.291353555489,3.78
0.0,0,0,0,1,2022,4,15,105,5,340.0,441.9,43.607593333298006,-72.03738939835004,38.2921123480768,-72.62588499925461,2.97
0.0,0,0,0,1,2022,2,18,49,5,199.0,286.51,29.131698230829457,-95.8539769498277,27.787582459585398,-99.47226987385618,3.73
0.0,0,0,0,1,2022,6,20,171,1,360.0,356.9,35.19011183485153,-80.15145802786365,38.86079387391889,-82.97362133507227,3.3
0.0,0,1,0,0,2022,1,27,27,4,2733.0,2896.84,33.400613826279006,-117.5858068943884,41.49297064217639,-74.29647258418792,2.62
0.0,0,0,1,0,2022,6,2,153,4,31.0,187.48,36.57259055286709,-85.61152456548531,34.99483628656477,-87.60818101339713,19.2
0.0,0,0,0,1,2022,1,11,11,2,77.0,186.14,40.172730696795874,-73.88057136338942,41.002930986001466,-76.6248049516008,9.17
0.0,0,0,0,1,2021,12,17,351,5,1021.0,1107.67,41.301275118008846,-88.07620289737505,40.311744223027766,-105.69018233853053,4.19
0.0,0,0,0,1,2022,2,21,52,1,48.0,200.15,37.6086538955553,-121.40905357490351,39.147629605694014,-119.03743453925429,11.69
0.0,0,0,0,1,2022,8,11,223,4,647.0,701.31,37.46599166333746,-83.48853103669373,29.234547003043506,-81.10404638086314,2.96
1.0,0,0,0,1,2022,7,22,203,5,224.0,336.97,32.86607154137882,-82.40527840948688,36.88614526766182,-81.64083119580765,5.4
0.0,0,1,0,0,2022,1,4,4,2,2733.0,2909.16,33.3862723004313,-117.41682823243205,40.874833304556525,-73.95974534976946,2.48
0.0,0,0,0,1,2022,5,25,145,3,118.0,251.08,43.13428023408216,-76.75770872170956,43.26563154690643,-72.61159900416385,7.77
0.0,0,0,0,1,2022,6,13,164,1,634.0,441.27,37.13933558175466,-78.78656666073452,36.21942136713088,-85.31733344040431,0.08
0.0,0,1,0,0,2022,3,31,90,4,623.0,692.1,37.99013464824678,-76.42014035432818,30.061185133868616,-79.60688601814475,2.85
0.0,0,0,0,1,2022,1,12,12,3,480.0,359.3,42.3447681316355,-90.64867784005112,40.90717161285928,-96.11355319848941,3.93
0.0,0,0,1,0,2021,12,2,336,4,747.0,799.38,34.00865797518393,-93.39442876769496,39.552591870411725,-83.53663848383118,4.1
0.0,0,0,0,1,2022,3,18,77,5,520.0,547.45,29.595349043847673,-89.21432477385437,33.61520263548296,-95.3662067546018,1.1
0.0,0,0,0,1,2022,5,20,140,5,290.0,210.09,43.819060239488095,-71.6349530570553,43.22475346116035,-75.0286190862813,3.62
0.0,0,0,0,1,2022,6,14,165,2,246.0,289.13,42.22156367655535,-83.62188278710444,38.74799313770044,-84.06646354627013,3.92
0.0,0,0,0,1,2021,12,9,343,4,159.0,220.18,39.33468027485342,-74.00684515324984,40.3792962643662,-77.18463748011712,6.47
0.0,0,0,1,0,2022,4,22,112,5,737.0,763.79,45.46111641726586,-87.25398727350445,36.60861100266619,-90.67427147596734,3.38
0.0,0,0,0,1,2022,6,8,159,3,11.0,109.21,41.79026272948885,-84.331131180775,40.699241783823446,-83.34902742928418,19.19
0.0,0,0,0,1,2022,4,5,95,2,1040.0,965.52,40.61899518559373,-88.78125182225583,29.890730548076707,-83.18287682710846,3.15
0.0,0,0,0,1,2022,9,27,270,2,697.0,689.84,40.38615841490657,-84.69281763149925,33.756271698393746,-91.00861576521513,2.79
0.0,0,0,0,1,2022,3,14,73,1,490.0,421.24,33.71597755248865,-94.53936149271769,38.793877312835185,-94.18246870427923,3.05
0.0,0,0,0,1,2022,5,16,136,1,527.0,404.83,35.6965385119785,-80.6341618311524,39.335720622797766,-84.74110217007959,2.55
0.0,0,0,0,1,2022,7,15,196,5,1377.0,1453.32,41.026582084009846,-71.97839490802211,37.31858685404122,-94.12396617361816,1.8
0.0,0,0,0,1,2022,6,7,158,2,301.0,398.69,42.45066102442251,-86.12570485246755,37.69188197557618,-85.18805873721777,2.94
0.0,0,0,1,0,2022,9,13,256,2,191.0,268.52,43.009199398019966,-89.26612976276675,40.47443372839457,-86.56338651016722,6.36
0.0,0,0,0,1,2022,5,6,126,5,481.0,466.91,46.021023549627955,-72.67910736390768,41.13385371599339,-76.549439504012,3.03
0.0,0,0,0,1,2022,5,17,137,2,388.0,453.88,37.57261559083201,-85.16830552014463,43.00988261375152,-86.05162492578151,1.04
0.0,0,0,1,0,2022,1,14,14,5,191.0,93.29,40.440916493059255,-87.58485926870094,40.063495761137574,-86.19747255472073,7.81
0.0,0,0,0,1,2022,3,23,82,3,480.0,412.77,35.38175582310129,-88.41438054216465,31.125528071174077,-85.3175407346036,3.26
0.0,0,0,0,1,2022,1,25,25,2,61.0,56.4,29.99688073697828,-96.74495469415865,29.36273359461525,-96.45928354429398,8.17
0.0,0,0,0,1,2022,6,23,174,4,220.0,355.54,45.43944423405251,-95.28705862907645,42.59590603589141,-90.8240812554631,4.22
